POP2018,HHP2018,GQ2018,OHU2018,block group,county,state,tract
1329.596999999999980,1329.596999999999980,0.000000000000000,541.445000000000050,1,33,53,100
1749.173999999999978,1737.185999999999922,11.988000000000000,857.825000000000045,2,33,53,100
1613.201000000000022,1607.207000000000107,5.994000000000000,809.004999999999995,3,33,53,100
2166.188000000000102,2166.188000000000102,0.000000000000000,1115.263999999999896,4,33,53,100
1076.685999999999922,1047.714999999999918,28.971000000000000,618.688999999999965,5,33,53,100
1162.673999999999978,1147.689000000000078,14.984999999999999,445.281999999999982,1,33,53,200
1446.795000000000073,1443.798000000000002,2.997000000000000,567.572000000000003,2,33,53,200
1771.806000000000040,1764.813000000000102,6.993000000000000,889.738000000000056,3,33,53,200
1139.116999999999962,1135.121000000000095,3.996000000000000,562.643000000000029,4,33,53,200
1502.795000000000073,1488.808999999999969,13.986000000000001,730.133000000000038,5,33,53,200
1400.593000000000075,1374.618999999999915,25.974000000000000,543.697999999999979,6,33,53,200
1389.583000000000084,1384.587999999999965,4.995000000000000,522.837999999999965,1,33,53,300
1442.767000000000053,1438.770999999999958,3.996000000000000,622.114000000000033,2,33,53,300
3604.123999999999796,3597.130999999999858,6.993000000000000,1944.691000000000031,1,33,53,401
1598.224999999999909,1510.314000000000078,87.911000000000001,718.558999999999969,2,33,53,401
1404.933999999999969,1371.967000000000098,32.966999999999999,937.379999999999995,3,33,53,401
1279.465999999999894,1104.643000000000029,174.823000000000008,535.524000000000001,1,33,53,402
986.658000000000015,973.671000000000049,12.987000000000000,414.684000000000026,2,33,53,402
1296.396999999999935,1296.396999999999935,0.000000000000000,603.477999999999952,3,33,53,402
1589.121000000000095,1508.202999999999975,80.918000000000006,822.490000000000009,4,33,53,402
1314.326000000000022,1299.340999999999894,14.984999999999999,515.595000000000027,1,33,53,500
912.427000000000021,904.434999999999945,7.992000000000000,361.911999999999978,2,33,53,500
1124.090999999999894,1124.090999999999894,0.000000000000000,441.220000000000027,3,33,53,500
1487.615000000000009,1483.618999999999915,3.996000000000000,554.960000000000036,1,33,53,600
1271.354000000000042,1258.366999999999962,12.987000000000000,623.225000000000023,2,33,53,600
1525.767000000000053,1520.771999999999935,4.995000000000000,663.773000000000025,3,33,53,600
1656.394000000000005,1656.394000000000005,0.000000000000000,724.136999999999944,4,33,53,600
869.899999999999977,853.916000000000054,15.984000000000000,309.839999999999975,5,33,53,600
1391.221999999999980,1382.230999999999995,8.991000000000000,598.270999999999958,6,33,53,600
2213.795999999999822,2213.795999999999822,0.000000000000000,1159.278000000000020,1,33,53,700
1224.556000000000040,1215.565000000000055,8.991000000000000,518.649999999999977,2,33,53,700
941.679999999999950,941.679999999999950,0.000000000000000,419.685999999999979,3,33,53,700
928.316000000000031,925.318999999999960,2.997000000000000,399.300000000000011,4,33,53,700
1219.486000000000104,1219.486000000000104,0.000000000000000,474.629000000000019,1,33,53,800
1500.398999999999887,1441.459000000000060,58.939999999999998,578.423999999999978,2,33,53,800
1173.179000000000087,1160.192000000000007,12.987000000000000,464.317999999999984,1,33,53,900
1003.886999999999944,1000.889999999999986,2.997000000000000,405.615000000000009,2,33,53,900
968.134999999999991,968.134999999999991,0.000000000000000,379.447000000000003,1,33,53,1000
1088.154999999999973,1067.175999999999931,20.978999999999999,406.050000000000011,2,33,53,1000
1322.154999999999973,1322.154999999999973,0.000000000000000,553.304999999999950,1,33,53,1100
1367.907999999999902,1257.019999999999982,110.888000000000005,546.808999999999969,2,33,53,1100
1357.623000000000047,1357.623000000000047,0.000000000000000,535.623000000000047,1,33,53,1200
1232.210000000000036,1232.210000000000036,0.000000000000000,540.268000000000029,2,33,53,1200
2221.224000000000160,2214.231000000000222,6.993000000000000,1408.065000000000055,3,33,53,1200
1323.195999999999913,1301.218000000000075,21.978000000000002,655.806000000000040,4,33,53,1200
1688.230000000000018,1679.239000000000033,8.991000000000000,880.644999999999982,5,33,53,1200
1758.722999999999956,1755.726000000000113,2.997000000000000,854.225000000000023,1,33,53,1300
1655.820999999999913,1655.820999999999913,0.000000000000000,763.647000000000048,2,33,53,1300
1607.233999999999924,1607.233999999999924,0.000000000000000,779.274000000000001,3,33,53,1300
1162.637999999999920,1135.664999999999964,26.972999999999999,515.687000000000012,1,33,53,1400
1257.426999999999907,1192.492999999999938,64.933999999999997,554.994000000000028,2,33,53,1400
1489.371000000000095,1489.371000000000095,0.000000000000000,676.515999999999963,3,33,53,1400
1416.484999999999900,1416.484999999999900,0.000000000000000,569.951999999999998,4,33,53,1400
1291.933999999999969,1291.933999999999969,0.000000000000000,531.609000000000037,1,33,53,1500
1330.303000000000111,1330.303000000000111,0.000000000000000,571.764999999999986,2,33,53,1500
1466.373000000000047,1462.376999999999953,3.996000000000000,566.981999999999971,1,33,53,1600
1424.317000000000007,1402.338999999999942,21.978000000000002,561.397000000000048,2,33,53,1600
1607.796000000000049,1607.796000000000049,0.000000000000000,743.011999999999944,3,33,53,1600
1763.971000000000004,1755.979000000000042,7.992000000000000,884.952999999999975,1,33,53,1701
1217.692000000000007,1217.692000000000007,0.000000000000000,614.188999999999965,2,33,53,1701
1226.323000000000093,1226.323000000000093,0.000000000000000,545.461000000000013,3,33,53,1701
1861.862000000000080,1861.862000000000080,0.000000000000000,954.539999999999964,1,33,53,1702
1103.471999999999980,1103.471999999999980,0.000000000000000,483.142999999999972,2,33,53,1702
1220.000000000000000,1078.144000000000005,141.855999999999995,497.225999999999999,3,33,53,1702
934.359000000000037,928.365000000000009,5.994000000000000,381.913999999999987,4,33,53,1702
1607.670000000000073,1599.678000000000111,7.992000000000000,656.904999999999973,1,33,53,1800
1786.028000000000020,1702.113000000000056,83.915000000000006,830.298000000000002,2,33,53,1800
1725.740999999999985,1725.740999999999985,0.000000000000000,820.581999999999994,3,33,53,1800
1676.055000000000064,1620.112000000000080,55.942999999999998,853.496999999999957,1,33,53,1900
1466.407999999999902,1408.467000000000098,57.941000000000003,588.049999999999955,2,33,53,1900
1315.977000000000089,1315.977000000000089,0.000000000000000,519.317999999999984,3,33,53,1900
1721.556000000000040,1721.556000000000040,0.000000000000000,823.203999999999951,1,33,53,2000
1044.576000000000022,1038.582000000000107,5.994000000000000,450.225999999999999,2,33,53,2000
975.125000000000000,963.136999999999944,11.988000000000000,406.764000000000010,3,33,53,2000
1609.262999999999920,1593.278999999999996,15.984000000000000,650.155999999999949,1,33,53,2100
