,block_group_id,housing_units,occupied_housing_units,group_quarters_population,household_population
0,530330117002,481.0380003452301,455.7089955806732,0.0,1428.714988708496
1,530330277013,671.5689973831177,578.9980068206787,0.0,1490.3480095863342
2,530330059011,771.1900012493134,717.0100026130676,27.755000591278076,1286.9169881343842
3,530330312041,444.3259994983673,438.16200375556946,0.0,1241.753984451294
4,530330294052,499.4699993133545,489.3529968261719,7.99399995803833,1589.5420188903809
5,530330323263,446.50900161266327,425.10499334335327,0.0,1334.0339875221252
6,530530725072,612.4930005073547,518.8249950408936,0.0,1026.2670030593872
7,530530723143,702.5929975509644,682.1089906692505,70.0,1670.8570022583008
8,530350909022,609.7399950027466,544.9559977054596,0.0,1450.45099401474
9,530330096003,769.5529975891113,726.2660036087036,0.0,1477.209997177124
10,530330111011,880.5169925689697,858.478006362915,9.911999702453613,1901.2559852600098
11,530350916001,673.7089850902557,661.3380074501038,0.0,1706.870964050293
12,530530714162,712.0750045776367,688.9749946594238,0.0,1820.7699890136719
13,530350925004,521.8919897079468,507.0219974517822,8.0,1303.417016029358
14,530330327063,567.7080065011978,371.48200149461627,14.0,1003.2700015306473
15,530330010001,386.4260005950928,368.43099784851074,0.0,972.7699966430664
16,530610531022,541.0399951934814,525.105001449585,9.0,1339.708999633789
17,530530726021,489.13700008392334,453.1949996948242,0.0,1141.2109985351562
18,530610520063,484.2660102844238,475.8990058898926,15.0,1436.4950218200684
19,530530726031,726.0440012216568,490.92599630355835,0.0,1147.3499991893768
20,530530731161,557.2420015335083,545.2749924659729,0.0,1944.5499868392944
21,530330258041,491.1940059661865,487.70500046014786,0.0,1462.7380068302155
22,530350902013,510.10700607299805,507.39301013946533,0.0,1225.9939804077148
23,530330033011,691.3310012817383,654.6630058288574,0.0,1363.161979675293
24,530330067012,841.8529815673828,699.7720049619675,0.0,1070.1229447126389
25,530530731263,383.5559997558594,377.0939989089966,0.0,1324.629970550537
26,530350913023,454.5439974665642,436.86900424957275,14.0,1171.073985338211
27,530610526032,807.1020050048828,773.2159841060638,0.0,2283.9280109405518
28,530330041013,521.9990079402924,502.6620044708252,68.39600372314453,1306.572010755539
29,530330254011,551.7569961547852,521.5359992980957,0.0,1455.909008026123
30,530530612001,608.8250045776367,581.2969925403595,0.0,1264.8779969215393
31,530330203011,732.9420018196106,693.4490056037903,24.0,1635.774998664856
32,530330069002,750.3089942932129,697.0369987487793,0.0,1683.2559909820557
33,530330201001,455.7209987640381,446.28499603271484,53.0,1071.58700466156
34,530330309023,636.0529747009277,592.5249967575073,0.0,1809.1469917297363
35,530530702041,446.898006439209,427.93199348449707,0.0,1130.6199836730957
36,530610419043,414.3040084838867,396.62199459876865,0.0,1202.4220142364502
37,530330279012,481.8349995613098,466.78500294685364,0.0,1210.6470084190369
38,530350921013,1160.4630105495453,1095.3659980297089,0.0,2689.769931793213
39,530330327052,443.79600524902344,416.6490001678467,0.0,1183.7350540161133
40,530330030003,783.870997428894,751.874005317688,0.0,1785.6669845581055
41,530330096001,809.2679967880249,744.4680068492889,70.37900114059448,1452.2610068321228
42,530330220061,700.367983341217,666.1160011291504,31.0,1563.252010345459
43,530330306003,470.8029946088791,445.25999718904495,1.0,1233.732008934021
44,530530702072,608.8219929933548,569.2699949741364,0.0,1509.998993396759
45,530610412023,485.6080093383789,459.9800033569336,0.0,1335.9159927368164
46,530330222051,906.0159931182861,789.8629951477051,0.0,1340.7449703216553
47,530330219032,1075.0149850845337,1010.1779909133911,0.0,2071.0769844055176
48,530530731321,441.8920044898987,431.27800011634827,0.0,1508.434012413025
49,530330308013,333.59700858592987,324.53699856996536,0.0,1077.5220158100128
50,530330290032,433.22300243377686,424.5060062408447,0.0,1404.5990028381348
51,530330303132,567.1189870834351,557.6680145263672,24.0,1404.7550163269043
52,530610416012,523.6930059790611,522.580994784832,0.9919999837875366,1506.0449857711792
53,530530723123,822.277021408081,788.3310070037842,59.0,1666.4680213928223
54,530330302032,306.72099590301514,294.94000244140625,34.0,1011.9579925537109
55,530610501025,467.9989993572235,454.35800218582153,0.0,1270.8230228424072
56,530330114021,669.2369890213013,640.665997505188,0.9909999966621399,1367.5790061950684
57,530350928031,634.4559961557388,595.5749961137772,0.0,1620.3010158538818
58,530610519122,381.8959951400757,366.1610026359558,0.0,957.0040011405945
59,530610538033,501.2249995470047,412.3409959077835,0.0,1309.6659755706787
60,530330326052,417.2289972305298,413.7029972076416,0.0,1462.7840042114258
61,530530731331,322.040002822876,307.98099422454834,0.0,1009.4169921875
62,530350928012,604.6720113754272,587.1310024261475,0.0,1657.9569988250732
63,530610531011,814.5650253295898,732.568000793457,0.0,2118.4339447021484
64,530350810003,802.7430045604706,754.1930047273636,0.0,1701.8839704990387
65,530330258031,518.108006477356,503.6279993057251,10.0,1495.7550048828125
66,530330293042,558.4139852523804,531.310998916626,0.0,1600.3919982910156
67,530610517022,352.8519973754883,334.69799613952637,23.0,1108.9139976501465
68,530610507003,516.8029928207397,498.65100252628326,0.0,1364.8409867286682
69,530330039002,443.66999435424805,424.78600120544434,0.0,1192.5629959106445
70,530330327041,822.5760071277618,787.1760143041611,11.0,2228.7889969348907
71,530330249051,516.7399926185608,506.55500507354736,0.0,1456.9430084228516
72,530330100011,851.9800148010254,740.5640126466751,91.19499969482422,1591.053014755249
73,530330221022,691.9950032234192,657.1660063266754,0.0,1716.1549997329712
74,530530724052,561.3119993209839,491.8569917678833,0.0,1345.9919805526733
75,530610518032,1317.715991973877,1244.7639784812927,6.0,3111.9419841766357
76,530530625012,583.0330018997192,567.4340009689331,0.0,1509.3800067901611
77,530530725093,1334.858998477459,1223.2189900875092,49.0,3101.665953397751
78,530610520083,505.68000984191895,500.5479907989502,0.0,1629.2600135803223
79,530330019002,576.7639999389648,545.3270082473755,15.859999656677246,1445.1359977722168
80,530330121002,677.3399975299835,647.1239964962006,0.0,1596.8150010108948
81,530330323231,650.0779972076416,608.163999080658,0.0,1747.8390293121338
82,530610523014,443.66299867630005,427.4649957418442,0.0,1257.738004207611
83,530610520073,450.5239944458008,449.3949966430664,0.0,1328.2129974365234
84,530330279022,837.5009994506836,773.0989998579025,132.56900024414062,1306.7500166893005
85,530330295071,461.48799896240234,453.72400283813477,24.982000589370728,1516.2370071411133
86,530530714032,441.7670021057129,418.0610017776489,0.0,1103.8620128631592
87,530610525023,509.0999912619591,492.96900206804276,10.878000259399414,1437.087013244629
88,530330288011,682.1539832353592,627.4870159029961,393.0,1540.0860204696655
89,530530620002,521.8660006523132,475.6700016260147,7.0,1476.5409772396088
90,530610526052,559.8430070281029,547.3609988689423,0.0,1720.019982688129
91,530330322202,1302.70201587677,1245.2030096054077,7.0,3214.9910316467285
92,530530718063,659.8830165863037,620.1209850311279,0.0,1491.7469940185547
93,530610420061,655.4110078215599,607.6999997496605,0.0,1513.0610282421112
94,530330249042,499.9800033569336,492.00000381469727,0.0,1471.7839736938477
95,530610519302,558.1010048389435,541.4659943580627,6.0,1555.9289932250977
96,530610519352,312.8790035247803,311.98500061035156,1.0,971.7780075073242
97,530610529044,427.0810008049011,414.1360077857971,9.0,1166.9409790039062
98,530610521074,279.1410002708435,276.1949991583824,0.0,915.8800005912781
99,530330322242,496.359011054039,492.32199883461,0.0,1688.6269874572754
100,530610522074,483.60799396038055,451.28500133752823,0.0,1274.638002872467
101,530530724064,468.6919951438904,449.8500032424927,0.0,1389.8879795074463
102,530330244001,751.9170002937317,702.5769913196564,23.0,1615.6329808235168
103,530610501012,596.281995177269,581.9490063786507,18.0,1671.8459713459015
104,530330261021,348.80399799346924,321.07399892807007,0.0,1206.2159938812256
105,530330312082,514.1700038909912,501.7280168533325,2.0,1565.226963043213
106,530330323241,370.9429988861084,353.58599758148193,11.0,1095.4149932861328
107,530330074052,1456.75,1346.3059921264648,0.0,1772.9650039672852
108,530330228053,694.8030080795288,652.8549995422363,0.0,1454.2559967041016
109,530330298061,541.0040049552917,514.1930043697357,5.0,1572.3030185699463
110,530330316041,607.32599401474,583.6500043869019,0.0,1898.8709926605225
111,530350913013,528.1519989967346,510.6889925003052,0.0,1358.7040042877197
112,530530721062,588.7430005073547,564.916995048523,8.73900032043457,1669.3380031585693
113,530330115002,745.1699924468994,721.4740009307861,0.0,1607.8330078125
114,530530628022,616.6150007247925,595.8370008468628,75.0,1621.0329971313477
115,530530712064,509.8229947090149,490.7510030865669,0.0,1400.8830106258392
116,530530713062,446.45100033283234,437.65699887275696,0.0,1221.5369782447815
117,530530714031,728.8370156288147,694.2890123128891,5.0,1700.1110265254974
118,530610526061,735.7539849281311,718.8439965248108,0.0,2238.074924468994
119,530330260033,936.8710060119629,905.430980682373,0.0,2710.49503326416
120,530330250013,545.3779997229576,530.1089969873428,34.0,1565.0679984092712
121,530330322111,614.9589964151382,592.58300948143,13.0,1867.250946521759
122,530530713052,639.1910048723221,605.6450070142746,30.0,1622.824999332428
123,530610535061,710.8810021877289,548.6230022907257,0.0,1582.3790111541748
124,530530714151,524.3359909057617,509.1310052871704,0.0,1570.4719772338867
125,530530703154,735.8870069980621,698.0589926242828,0.0,1782.1100027561188
126,530350908003,794.165990114212,701.4149873256683,0.0,1863.73801612854
127,530350918001,705.898000061512,679.741005063057,20.0,1740.9850363731384
128,530330051003,522.7740049362183,492.89099979400635,1.9819999933242798,1169.2729988098145
129,530610418082,659.053014755249,635.6550025939941,8.926999926567078,1336.66898727417
130,530330265002,591.4040013551712,565.0709947347641,36.0,1578.233984708786
131,530330289024,711.5889930725098,678.5530128479004,0.0,1694.4830322265625
132,530530732001,522.4159932136536,482.8060026168823,0.0,1416.6719722747803
133,530610533012,624.0399942398071,588.1660034656525,0.0,1556.5090055465698
134,530610504033,536.7389984130859,521.6600046157837,4.0,1295.6119976043701
135,530330256022,587.3569946289062,580.6799986958504,8.0,1553.360978603363
136,530530630001,458.9680074453354,429.2680034637451,0.0,1220.9880151748657
137,530619900020,0.0,0.0,0.0,0.0
138,530330031005,615.5280003547668,596.340003490448,3.9649999141693115,1381.9299993515015
139,530330099004,932.8239905834198,880.2849942445755,39.65000033378601,1599.5030045509338
140,530530626001,657.0640025138855,617.2989991903305,0.0,1443.7270033359528
141,530350805003,812.0360126495361,732.6689863204956,0.0,1517.000012397766
142,530330057004,633.700005531311,615.120002746582,0.0,1337.67799949646
143,530330303121,776.766009747982,736.8899819254875,0.0,1699.8330080509186
144,530330214002,623.3169951438904,604.0790014266968,12.0,1696.4609756469727
145,530610518023,840.3450062274933,794.2629956007004,15.0,1888.5910296440125
146,530610519284,670.4749755859375,642.5230102539062,13.0,1452.2960205078125
147,530330234041,770.7649995088577,729.1849898695946,0.0,1905.0550270080566
148,530530717072,557.9110050201416,537.4749975204468,10.0,1491.1749877929688
149,530330105023,789.0670003890991,740.6479978561401,0.0,1276.222011566162
150,530330258043,417.2930006980896,403.14499855041504,4.0,1119.5380096435547
151,530530614002,433.07399410009384,402.9490106701851,1092.0,775.3319865465164
152,530330217012,541.0339946746826,524.771993637085,7.0,1647.226993560791
153,530330268011,583.1669969558716,550.159996509552,0.0,1694.341999053955
154,530610538023,583.5919974446297,548.9149978160858,0.0,1473.1349866390228
155,530330106013,709.4769992828369,672.22199010849,0.0,1429.3560056686401
156,530350905014,311.7739962339401,302.33200466632843,111.0,553.1630012989044
157,530610525052,572.6080026626587,561.3919887542725,0.0,1722.0530052185059
158,530330092002,893.8230075836182,729.8049955368042,692.8829898834229,1035.0480012893677
159,530330299021,770.5700130462646,748.2289915084839,8.0,2256.984972000122
160,530330243012,980.95001745224,937.895987033844,43.0,1690.7520017623901
161,530330250064,952.9120035171509,905.7580127716064,64.0,1684.9389953613281
162,530330299011,605.393995642662,581.2119899988174,18.0,1737.6140174865723
163,530350811002,650.5349988937378,615.8269963264465,73.0,1381.5400085449219
164,530330002011,656.9549837112427,623.6760082244873,0.9909999966621399,1275.754997253418
165,530330004021,622.7210025787354,592.7939958572388,127.87099933624268,1247.5710067749023
166,530610517012,569.7540016174316,543.7869892120361,27.0,1341.502986907959
167,530530625021,615.7250003814697,585.883002281189,0.0,1594.4229984283447
168,530330014002,605.1459922790527,577.2920036315918,47.57999974489212,1336.5229845046997
169,530330082001,1375.1140033006668,1226.3510110974312,12.88599967956543,1831.150994181633
170,530330249012,597.2800035476685,585.8540019989014,0.0,1761.3180027008057
171,530330113001,1124.714994430542,1048.2270078659058,32.710999488830566,2076.0340099334717
172,530330232013,684.4089965820312,656.14599609375,0.0,1481.2350463867188
173,530530723072,629.2489924430847,612.0079913139343,12.0,1782.7249870300293
174,530530619001,474.60200214385986,440.8150019645691,0.0,929.519006729126
175,530530725061,509.0519905090332,477.2310047149658,0.0,1232.974006652832
176,530610401002,646.1230087280273,612.2050074338913,38.68199861049652,1513.145983695984
177,530330235002,530.3280081748962,511.3629856109619,0.0,1263.7369766235352
178,530330215001,440.22600650787354,432.6800012588501,0.0,1198.9069938659668
179,530330226064,445.23200035095215,427.55900382995605,0.0,1249.2879753112793
180,530530730051,577.1969990730286,553.4779996871948,12.0,1496.5799956321716
181,530610525021,471.8500003814697,455.98000478744507,0.0,1216.295000076294
182,530330098011,617.4589910507202,591.8659992218018,0.0,1065.771017074585
183,530610528093,376.73199462890625,375.52299785614014,0.0,1264.1560020446777
184,530330258053,863.3690185546875,813.6589965820312,10.0,1762.1310424804688
185,530330295042,628.7169952392578,605.5490112304688,58.958999037742615,1494.4710083007812
186,530530719012,809.4779982566833,769.2999939918518,9.710000038146973,1647.8790121078491
187,530330251031,683.8149876594543,659.9059948921204,43.0,1766.6259841918945
188,530330026001,479.3729991912842,462.06400537490845,0.0,1143.9720087051392
189,530330063002,626.3409938812256,586.7040004730225,0.0,1514.401990890503
190,530610512002,640.6289939880371,604.5100040435791,10.0,1611.8019981384277
191,530530715062,531.5580015182495,521.0300025939941,0.0,1466.7689456939697
192,530610420054,502.2960013151169,498.1499932408333,0.0,1490.4010179042816
193,530530731291,1391.7500143051147,1309.4389991760254,0.0,4146.567054748535
194,530539400061,598.8659992218018,580.6750078201294,0.0,1747.1370239257812
195,530330238061,604.9819946289062,576.4089965820312,0.0,983.5809936523438
196,530530714131,594.0599851608276,536.5170149803162,0.0,1615.011037826538
197,530530609032,596.5669965744019,559.4470062255859,0.0,1252.258005142212
198,530610533022,549.6910059452057,519.4999951124191,0.0,1581.1899905204773
199,530330224022,621.4170029163361,560.28799700737,11.0,1555.6679821014404
200,530330253023,991.7929893732071,905.9399947524071,24.0,1456.2140039205551
201,530530623001,565.1609978675842,545.572995185852,0.0,1707.698980331421
202,530610420014,491.08000230789185,477.09499299526215,19.0,1140.711986064911
203,530619400022,463.0419921875,454.16500359773636,8.0,1437.4309871196747
204,530610536062,468.2440076470375,434.2249974012375,0.0,1310.1350002288818
205,530610402004,650.0299944877625,621.766010761261,0.0,974.8519849777222
206,530610523013,512.3049985170364,488.0060156583786,0.0,1403.5629806518555
207,530610505022,683.5710029602051,645.3129892349243,0.0,1335.576997756958
208,530330057005,729.1879954338074,677.8479970693588,6.939000129699707,1379.840981721878
209,530330258051,779.9080009460449,743.7009973526001,2.0,1773.2499980926514
210,530530609042,628.4850130081177,582.0959815979004,0.0,1108.9130058288574
211,530530617003,629.5290063619614,596.8289974173531,5.0,1576.7319898605347
212,530610535064,440.90700674057007,425.83500707149506,5.0,1192.8940024375916
213,530330327032,299.8180003166199,290.4529994726181,0.0,701.0249967575073
214,530330044023,737.6649856567383,666.0790023803711,0.0,1169.7549743652344
215,530330100012,643.4640004634857,598.2459995746613,174.45999717712402,1446.6780109405518
216,530610506001,474.83200907707214,454.8489966392517,0.0,1307.6130051612854
217,530330003002,708.035005569458,653.0909998416901,18.832999348640442,1501.777995109558
218,530330277014,602.1550060510635,559.5789988040924,35.0,1247.9629995822906
219,530610538013,869.8119894266129,459.0020020902157,0.0,1100.0349951386452
220,530330220054,451.59900188446045,420.9130115509033,0.0,1013.7370090484619
221,530330219063,641.8909969329834,629.116003036499,0.0,1807.2719974517822
222,530530610013,654.8920001983643,574.5799932479858,104.0,1188.5539875030518
223,530330068003,554.4049959182739,515.732999920845,0.0,1018.8730005025864
224,530330072013,1583.8200241923332,1475.691015124321,0.0,2575.932960987091
225,530610521202,418.98200488090515,405.5539972782135,0.0,1167.322994709015
226,530530605003,581.4680023193359,567.6790008544922,0.0,1361.5629901885986
227,530610502003,561.9759984016418,544.118999004364,0.0,1483.3729991912842
228,530330238081,692.760986328125,637.8420028686523,0.0,933.3780136108398
229,530530725073,852.1869978308678,782.3409966230392,5.0,1536.0900090932846
230,530330112003,522.7580070495605,468.70899772644043,24.7810001373291,1142.3190021514893
231,530530712091,787.7389936447144,776.7999897003174,0.0,2262.7740001678467
232,530530703071,640.2029988765717,594.0970097780228,0.0,1681.3629932403564
233,530330257031,918.1329650878906,861.2079772949219,0.0,1471.6269836425781
234,530330293081,439.94900035858154,411.0559959411621,6.0,1313.2209854125977
235,530330319132,495.3950002193451,485.2690017223358,8.0,1547.470009803772
236,530610522064,479.7760000228882,454.286995973438,0.0,1263.3640053272247
237,530330226041,795.0599908828735,752.7730097770691,2.0,1996.0439863204956
238,530610418103,668.8220272064209,626.6949844360352,0.0,1493.4080505371094
239,530330043012,529.5410022735596,494.55699920654297,13.876999855041504,1280.463996887207
240,530350903001,407.61999797821045,323.8540072441101,0.0,1357.5630168914795
241,530610504022,619.9249954223633,618.1710109710693,3.0,1505.3019943237305
242,530330317083,570.0689897537231,543.7020072937012,0.0,1332.9549884796143
243,530610521144,416.17400562763214,414.7490019798279,0.0,1311.5770273208618
244,530330045001,450.64899921417236,422.6479949951172,20.815999746322632,1172.8500175476074
245,530330117001,557.057001709938,514.628999710083,11.895000457763672,1612.881989479065
246,530330226034,662.0569911003113,615.300009727478,0.0,1483.1530046463013
247,530330313011,543.0769999027252,520.017999112606,8.0,1372.1490042209625
248,530610518042,473.61598920822144,452.4559898376465,11.0,1314.5670070648193
249,530610538011,575.3539955615997,500.80200630426407,0.0,1385.2539899349213
250,530530615011,807.0889977812767,742.6519991755486,81.0,1199.475991845131
251,530330004024,557.3580000400543,527.2910170555115,10.904000282287598,1011.8290147781372
252,530330306002,605.9760088920593,581.9879947481677,9.0,1575.1970224380493
253,530530702071,504.9520018696785,462.5510034561157,73.0,1124.1139838695526
254,530530730013,590.8979851007462,542.2760041952133,0.0,1556.2499823570251
255,530530634021,531.9709992408752,507.0720052719116,0.0,1503.5189971923828
256,530530731332,429.95400047302246,419.46799659729004,0.0,1391.3120155334473
257,530330062002,595.6470031738281,556.4230060577393,34.69399976730347,1498.446002960205
258,530530726032,536.6870064735413,457.10799837112427,0.0,1139.136004447937
259,530539400071,613.5480009317398,568.6340063214302,132.0,1779.4430005550385
260,530330032022,952.1199864149094,898.9970008730888,0.0,1820.7750163078308
261,530330323201,487.72900104522705,471.15899753570557,11.0,1502.405982017517
262,530610527103,422.49600076675415,420.15700340270996,0.0,1417.359001159668
263,530610419072,603.7799949645996,577.2440166473389,0.0,1588.920986175537
264,530330226063,753.4500050544739,722.1219940185547,0.0,1951.1779947280884
265,530350913025,389.8130021095276,372.6539959907532,0.0,1022.3819751739502
266,530610523023,630.7900068759918,608.9440040588379,0.0,1843.38099193573
267,530330322253,578.0410089492798,563.8509912490845,0.0,1632.6570148468018
268,530350921021,679.6239955425262,634.9530015587807,0.0,1857.2860140800476
269,530330304031,616.2769832611084,591.8320016860962,0.0,1420.7170143127441
270,530610519222,590.2560203075409,570.7419955730438,22.0,1519.9939699172974
271,530330103022,615.9549980163574,579.1980075836182,23.789999961853027,1228.1259841918945
272,530530712121,242.35999488830566,237.43000316619873,0.0,747.4220237731934
273,530330028004,548.55299949646,512.274998664856,0.0,1197.347011566162
274,530330320053,501.70299530029297,491.435001373291,6.0,1575.9929656982422
275,530330241003,550.4010002613068,501.72300028800964,0.0,1591.3579998016357
276,530350915003,555.5699963569641,544.7900109291077,18.0,1584.9769897460938
277,530330295083,413.1400055885315,398.0499973297119,3.996999979019165,1311.2359614372253
278,530610418133,735.4300022125244,711.0310068130493,0.0,2063.0619888305664
279,530330322183,815.2129974365234,795.5610084533691,0.0,2148.5080223083496
280,530330234013,432.96700620651245,407.77698707580566,292.0,1145.0689945220947
281,530330279023,690.1980013847351,649.1659960746765,0.0,1395.3679933547974
282,530330221021,589.8299961090088,571.6320114135742,21.0,1574.946002960205
283,530330245002,583.2350034713745,554.611004948616,0.0,1670.418999671936
284,530530712102,467.0759963989258,465.04600620269775,0.0,1303.0359935760498
285,530330268023,644.4379978179932,615.2700080871582,12.860999763011932,1836.99001121521
