PUMA,block_group_id,region
11603,530330058013,1
11603,530330058014,1
11603,530330058031,1
11603,530330058032,1
11603,530330058041,1
11603,530330058042,1
11603,530330059011,1
11603,530330059012,1
11603,530330059013,1
11603,530330059021,1
11603,530330059022,1
11603,530330059023,1
11603,530330060001,1
11603,530330060002,1
11603,530330060003,1
11603,530330060004,1
11603,530330061001,1
11603,530330061002,1
11603,530330061003,1
11603,530330061004,1
11603,530330061005,1
11603,530330066001,1
11603,530330066002,1
11603,530330066003,1
11603,530330067011,1
11603,530330067012,1
11603,530330067013,1
11603,530330067021,1
11603,530330067022,1
11603,530330067023,1
11603,530330067031,1
11603,530330067032,1
11603,530330067033,1
11603,530330068001,1
11603,530330068002,1
11603,530330068003,1
11603,530330069001,1
11603,530330069002,1
11603,530330069003,1
11603,530330070011,1
11603,530330070012,1
11603,530330070013,1
11603,530330070021,1
11603,530330070022,1
11603,530330070023,1
11603,530330071011,1
11603,530330071012,1
11603,530330071021,1
11603,530330071022,1
11603,530330072011,1
11603,530330072012,1
11603,530330072013,1
11603,530330072021,1
11603,530330072022,1
11603,530330072023,1
11603,530330072031,1
11603,530330072032,1
11603,530330073011,1
11603,530330073012,1
11603,530330073013,1
11603,530330073021,1
11603,530330073022,1
11603,530330073023,1
11603,530330073031,1
11603,530330073032,1
11603,530330073033,1
11603,530330074031,1
11603,530330074032,1
11603,530330074041,1
11603,530330074042,1
11603,530330074051,1
11603,530330074052,1
11603,530330074061,1
11603,530330074062,1
11603,530330080021,1
11603,530330080022,1
11603,530330080023,1
11603,530330080031,1
11603,530330080032,1
11603,530330080033,1
11603,530330080041,1
11603,530330080042,1
11603,530330080043,1
11603,530330081011,1
11603,530330081012,1
11603,530330081013,1
11603,530330081021,1
11603,530330081022,1
11603,530330082001,1
11603,530330082002,1
11603,530330082003,1
11603,530330083001,1
11603,530330083002,1
11603,530330084011,1
11603,530330084012,1
11603,530330084013,1
11603,530330084021,1
11603,530330084022,1
11603,530330084023,1
11603,530330085001,1
11603,530330085002,1
11603,530330085003,1
11603,530330091001,1
11603,530330091002,1
11603,530330092001,1
11603,530330092002,1
11604,530330062001,1
11604,530330062002,1
11604,530330062003,1
11604,530330063001,1
11604,530330063002,1
11604,530330063003,1
11604,530330063004,1
11604,530330064001,1
11604,530330064002,1
11604,530330064003,1
11604,530330065001,1
11604,530330065002,1
11604,530330065003,1
11604,530330075011,1
11604,530330075012,1
11604,530330075013,1
11604,530330075021,1
11604,530330075022,1
11604,530330075023,1
11604,530330075031,1
11604,530330075032,1
11604,530330076001,1
11604,530330076002,1
11604,530330076003,1
11604,530330077001,1
11604,530330077002,1
11604,530330077003,1
11604,530330077004,1
11604,530330078001,1
11604,530330078002,1
11604,530330078003,1
11604,530330078004,1
11604,530330079011,1
11604,530330079012,1
11604,530330079021,1
11604,530330079022,1
11604,530330079023,1
11604,530330086001,1
11604,530330086002,1
11604,530330086003,1
11604,530330086004,1
11604,530330087001,1
11604,530330087002,1
11604,530330087003,1
11604,530330088001,1
11604,530330088002,1
11604,530330088003,1
11604,530330089001,1
11604,530330089002,1
11604,530330089003,1
11604,530330089004,1
11604,530330090001,1
11604,530330090002,1
11604,530330090003,1
11604,530330095001,1
11604,530330095002,1
11604,530330095003,1
11604,530330095004,1
11604,530330101011,1
11604,530330101012,1
11604,530330101013,1
11604,530330101021,1
11604,530330101022,1
11604,530330101023,1
11604,530330102001,1
11604,530330102002,1
11604,530330102003,1
11604,530330102004,1
11604,530330103011,1
11604,530330103012,1
11604,530330103013,1
11604,530330103021,1
11604,530330103022,1
11604,530330103023,1
11604,530330111011,1
11604,530330111012,1
11604,530330111013,1
11604,530330111014,1
11604,530330111021,1
11604,530330111022,1
11604,530330111023,1
11604,530330111024,1
11604,530330118011,1
11604,530330118012,1
11604,530330118013,1
11604,530330118021,1
11604,530330118022,1
11604,530330118023,1
11604,530330119011,1
11604,530330119012,1
11604,530330119013,1
11604,530330119021,1
11604,530330119022,1
11604,530330119023,1
11605,530330093001,1
11605,530330093002,1
11605,530330093003,1
11605,530330094001,1
11605,530330094002,1
11605,530330094003,1
11605,530330094004,1
11605,530330094005,1
11605,530330096001,1
11605,530330096002,1
11605,530330096003,1
11605,530330096004,1
11605,530330097011,1
11605,530330097012,1
11605,530330097013,1
11605,530330097014,1
11605,530330097021,1
11605,530330097022,1
11605,530330097023,1
11605,530330097024,1
11605,530330098011,1
11605,530330098012,1
11605,530330098013,1
11605,530330098021,1
11605,530330098022,1
11605,530330098023,1
11605,530330099001,1
11605,530330099002,1
11605,530330099003,1
11605,530330099004,1
11605,530330100011,1
11605,530330100012,1
11605,530330100013,1
11605,530330100021,1
11605,530330100022,1
11605,530330100023,1
11605,530330104011,1
11605,530330104012,1
11605,530330104013,1
11605,530330104021,1
11605,530330104022,1
11605,530330104023,1
11605,530330104024,1
11605,530330105011,1
11605,530330105012,1
11605,530330105013,1
11605,530330105021,1
11605,530330105022,1
11605,530330105023,1
11605,530330105024,1
11605,530330106011,1
11605,530330106012,1
11605,530330106013,1
11605,530330106021,1
11605,530330106022,1
11605,530330106023,1
11605,530330107011,1
11605,530330107012,1
11605,530330107013,1
11605,530330107021,1
11605,530330107022,1
11605,530330107023,1
11605,530330108001,1
11605,530330108002,1
11605,530330108003,1
11605,530330109001,1
11605,530330109002,1
11605,530330110011,1
11605,530330110012,1
11605,530330110013,1
11605,530330110021,1
11605,530330110022,1
11605,530330110023,1
11605,530330112001,1
11605,530330112002,1
11605,530330112003,1
11605,530330113001,1
11605,530330113002,1
11605,530330113003,1
11605,530330113004,1
11605,530330113005,1
11605,530330114011,1
11605,530330114012,1
11605,530330114013,1
11605,530330114021,1
11605,530330114022,1
11605,530330114023,1
11605,530330115001,1
11605,530330115002,1
11605,530330115003,1
11605,530330116011,1
11605,530330116012,1
11605,530330116021,1
11605,530330116022,1
11605,530330116023,1
11605,530330117001,1
11605,530330117002,1
11605,530330117003,1
11605,530330117004,1
11605,530330120001,1
11605,530330120002,1
11605,530330120003,1
11605,530330121001,1
11605,530330121002,1
11605,530330263001,1
11606,530330201001,1
11606,530330201002,1
11606,530330201003,1
11606,530330202001,1
11606,530330202002,1
11606,530330202003,1
11606,530330202004,1
11606,530330203011,1
11606,530330203012,1
11606,530330203021,1
11606,530330203022,1
11606,530330203023,1
11606,530330204011,1
11606,530330204012,1
11606,530330204013,1
11606,530330204021,1
11606,530330204022,1
11606,530330204023,1
11606,530330204024,1
11606,530330205001,1
11606,530330205002,1
11606,530330205003,1
11606,530330205004,1
11606,530330205005,1
11606,530330206001,1
11606,530330206002,1
11606,530330206003,1
11606,530330206004,1
11606,530330207001,1
11606,530330207002,1
11606,530330207003,1
11606,530330208001,1
11606,530330208002,1
11606,530330208003,1
11606,530330209001,1
11606,530330209002,1
11606,530330209003,1
11606,530330210001,1
11606,530330210002,1
11606,530330210003,1
11606,530330210004,1
11606,530330210005,1
11606,530330211001,1
11606,530330211002,1
11606,530330211003,1
11606,530330213001,1
11606,530330213002,1
11606,530330213003,1
11606,530330214001,1
11606,530330214002,1
11606,530330214003,1
11606,530330215001,1
11606,530330215002,1
11606,530330215003,1
11606,530330215004,1
11606,530330216001,1
11606,530330216002,1
11606,530330216003,1
11606,530330216004,1
11606,530330217011,1
11606,530330217012,1
11606,530330217013,1
11606,530330217021,1
11606,530330217022,1
11606,530330217023,1
11606,530330218021,1
11606,530330218022,1
11606,530330218023,1
11606,530330218024,1
11606,530330218031,1
11606,530330218032,1
11606,530330218033,1
11606,530330218034,1
11606,530330218041,1
11606,530330218042,1
11606,530330218043,1
11606,530330218044,1
11606,530330219051,1
11606,530330219052,1
11606,530330219053,1
11606,530330219054,1
11606,530330220011,1
11606,530330220012,1
11606,530330220013,1
11606,530330221011,1
11606,530330221012,1
11606,530330221013,1
11606,530330221014,1
11606,530330221021,1
11606,530330221022,1
11606,530330221023,1
11606,530330221024,1
11607,530330219031,1
11607,530330219032,1
11607,530330219033,1
11607,530330219034,1
11607,530330219041,1
11607,530330219042,1
11607,530330219043,1
11607,530330219044,1
11607,530330220031,1
11607,530330220032,1
11607,530330220033,1
11607,530330220034,1
11607,530330220051,1
11607,530330220052,1
11607,530330220053,1
11607,530330220054,1
11607,530330220061,1
11607,530330220062,1
11607,530330220063,1
11607,530330222011,1
11607,530330222012,1
11607,530330222013,1
11607,530330222031,1
11607,530330222032,1
11607,530330222033,1
11607,530330222034,1
11607,530330222041,1
11607,530330222042,1
11607,530330222043,1
11607,530330222051,1
11607,530330222052,1
11607,530330222053,1
11607,530330223001,1
11607,530330223002,1
11607,530330224011,1
11607,530330224012,1
11607,530330224013,1
11607,530330224021,1
11607,530330224022,1
11607,530330224023,1
11607,530330225011,1
11607,530330225012,1
11607,530330225013,1
11607,530330225021,1
11607,530330225022,1
11607,530330225023,1
11607,530330226031,1
11607,530330226032,1
11607,530330226033,1
11607,530330226034,1
11607,530330226041,1
11607,530330226042,1
11607,530330226043,1
11607,530330226051,1
11607,530330226052,1
11607,530330226053,1
11607,530330226061,1
11607,530330226062,1
11607,530330226063,1
11607,530330226064,1
11607,530330227011,1
11607,530330227012,1
11607,530330227021,1
11607,530330227022,1
11607,530330227023,1
11607,530330227031,1
11607,530330227032,1
11607,530330228021,1
11607,530330228022,1
11607,530330228023,1
11607,530330228024,1
11607,530330228031,1
11607,530330228032,1
11607,530330228033,1
11607,530330228034,1
11607,530330229021,1
11607,530330229022,1
11607,530330229023,1
11607,530330229024,1
11607,530330323131,1
11607,530330323132,1
11607,530330323133,1
11607,530330323134,1
11607,530330323231,1
11607,530330323232,1
11607,530330323233,1
11607,530330323234,1
11607,530330323241,1
11607,530330323242,1
11607,530330323243,1
11607,530330323244,1
11607,530330323251,1
11607,530330323252,1
11607,530330323253,1
11607,530330323254,1
11607,530330323301,1
11607,530330323302,1
11607,530330323303,1
11607,530330323311,1
11607,530330323312,1
11607,530330323313,1
11616,530330219061,1
11616,530330219062,1
11616,530330219063,1
11616,530330323071,1
11616,530330323072,1
11616,530330323073,1
11616,530330323074,1
11616,530330323111,1
11616,530330323112,1
11616,530330323113,1
11616,530330323114,1
11616,530330323151,1
11616,530330323152,1
11616,530330323153,1
11616,530330323154,1
11616,530330323191,1
11616,530330323192,1
11616,530330323193,1
11616,530330323201,1
11616,530330323202,1
11616,530330323203,1
11616,530330323211,1
11616,530330323212,1
11616,530330323213,1
11616,530330323214,1
11616,530330323221,1
11616,530330323222,1
11616,530330323223,1
11616,530330323261,1
11616,530330323262,1
11616,530330323263,1
11616,530330323271,1
11616,530330323272,1
11616,530330323273,1
11616,530330323281,1
11616,530330323282,1
11616,530330323321,1
11616,530330323322,1
11616,530330323323,1
11616,530330323331,1
11616,530330323332,1
11616,530330324011,1
11616,530330324012,1
11616,530330324013,1
11616,530330324014,1
11616,530330324021,1
11616,530330324022,1
11616,530330324023,1
11616,530330324024,1
11616,530330325001,1
11616,530330325002,1
11616,530330325003,1
11616,530330325004,1
11616,530330326011,1
11616,530330326012,1
11616,530330326031,1
11616,530330326032,1
11616,530330326033,1
11616,530330326041,1
11616,530330326042,1
11616,530330326043,1
11616,530330326051,1
11616,530330326052,1
11616,530330326053,1
11616,530330327031,1
11616,530330327032,1
11616,530330327041,1
11616,530330327042,1
11616,530330327043,1
11616,530330327044,1
11616,530330327051,1
11616,530330327052,1
11616,530330327053,1
11616,530330327061,1
11616,530330327062,1
11616,530330327063,1
11616,530330328001,1
11616,530330328002,1
11616,530330328003,1
11608,530330228041,1
11608,530330228042,1
11608,530330228043,1
11608,530330228051,1
11608,530330228052,1
11608,530330228053,1
11608,530330229011,1
11608,530330229012,1
11608,530330230001,1
11608,530330230002,1
11608,530330230003,1
11608,530330230004,1
11608,530330231001,1
11608,530330231002,1
11608,530330231003,1
11608,530330232011,1
11608,530330232012,1
11608,530330232013,1
11608,530330232014,1
11608,530330232021,1
11608,530330232022,1
11608,530330232023,1
11608,530330233001,1
11608,530330233002,1
11608,530330233003,1
11608,530330233004,1
11608,530330234011,1
11608,530330234012,1
11608,530330234013,1
11608,530330234031,1
11608,530330234032,1
11608,530330234033,1
11608,530330235001,1
11608,530330235002,1
11608,530330235003,1
11608,530330236011,1
11608,530330236012,1
11608,530330236013,1
11608,530330236031,1
11608,530330236032,1
11608,530330236033,1
11608,530330236034,1
11608,530330236035,1
11608,530330236041,1
11608,530330236042,1
11608,530330236043,1
11608,530330236044,1
11608,530330237011,1
11608,530330237012,1
11608,530330237013,1
11608,530330237021,1
11608,530330237022,1
11608,530330238011,1
11608,530330238012,1
11608,530330238051,1
11608,530330238052,1
11608,530330238061,1
11608,530330238062,1
11608,530330238063,1
11608,530330238071,1
11608,530330238072,1
11608,530330238073,1
11608,530330238081,1
11608,530330238082,1
11608,530330238083,1
11608,530330239011,1
11608,530330239012,1
11608,530330239013,1
11608,530330239021,1
11608,530330239022,1
11608,530330240011,1
11608,530330240012,1
11608,530330240013,1
11608,530330240021,1
11608,530330240022,1
11608,530330240023,1
11608,530330241001,1
11608,530330241002,1
11608,530330241003,1
11608,530330242001,1
11608,530330242002,1
11608,530330247011,1
11608,530330247012,1
11608,530330247013,1
11608,530330248001,1
11608,530330248002,1
11608,530330248003,1
11608,530330249011,1
11608,530330249012,1
11608,530330249013,1
11608,530330249014,1
11608,530330249021,1
11608,530330249022,1
11608,530330249023,1
11608,530330249041,1
11608,530330249042,1
11608,530330249051,1
11608,530330249052,1
11608,530330250071,1
11608,530330250072,1
11608,530330250073,1
11608,530330250081,1
11608,530330250082,1
11609,530330234041,1
11609,530330234042,1
11609,530330243011,1
11609,530330243012,1
11609,530330243013,1
11609,530330243021,1
11609,530330243022,1
11609,530330243023,1
11609,530330244001,1
11609,530330244002,1
11609,530330245001,1
11609,530330245002,1
11609,530330245003,1
11609,530330246011,1
11609,530330246012,1
11609,530330246013,1
11609,530330246021,1
11609,530330246022,1
11609,530330247031,1
11609,530330247032,1
11609,530330247033,1
11609,530330247041,1
11609,530330247042,1
11609,530330247043,1
11609,530330250011,1
11609,530330250012,1
11609,530330250013,1
11609,530330250014,1
11609,530330250051,1
11609,530330250052,1
11609,530330250053,1
11609,530330250061,1
11609,530330250062,1
11609,530330250063,1
11609,530330250064,1
11609,530330321031,1
11609,530330321032,1
11609,530330321033,1
11609,530330321034,1
11609,530330321041,1
11609,530330321042,1
11609,530330321043,1
11609,530330322071,1
11609,530330322072,1
11609,530330322073,1
11609,530330322111,1
11609,530330322112,1
11609,530330322113,1
11609,530330322131,1
11609,530330322132,1
11609,530330322133,1
11609,530330322151,1
11609,530330322152,1
11609,530330322153,1
11609,530330322161,1
11609,530330322162,1
11609,530330322163,1
11609,530330322171,1
11609,530330322172,1
11609,530330322173,1
11609,530330322181,1
11609,530330322182,1
11609,530330322183,1
11609,530330322191,1
11609,530330322192,1
11609,530330322193,1
11609,530330322201,1
11609,530330322202,1
11609,530330322203,1
11609,530330322204,1
11609,530330322211,1
11609,530330322212,1
11609,530330322213,1
11609,530330322214,1
11609,530330322215,1
11609,530330322221,1
11609,530330322222,1
11609,530330322223,1
11609,530330322231,1
11609,530330322232,1
11609,530330322233,1
11609,530330322241,1
11609,530330322242,1
11609,530330322251,1
11609,530330322252,1
11609,530330322253,1
11609,530330323161,1
11609,530330323162,1
11609,530330323163,1
11609,530330323164,1
11609,530330323171,1
11609,530330323172,1
11609,530330323173,1
11609,530330323174,1
11609,530330323175,1
11609,530330323181,1
11609,530330323182,1
11609,530330323183,1
11609,530330323184,1
11610,530330251011,1
11610,530330251012,1
11610,530330251013,1
11610,530330251014,1
11610,530330251031,1
11610,530330251032,1
11610,530330251033,1
11610,530330251041,1
11610,530330251042,1
11610,530330251043,1
11610,530330252011,1
11610,530330252012,1
11610,530330252013,1
11610,530330252021,1
11610,530330252022,1
11610,530330252023,1
11610,530330253021,1
11610,530330253022,1
11610,530330253023,1
11610,530330253024,1
11610,530330253031,1
11610,530330253032,1
11610,530330253041,1
11610,530330253042,1
11610,530330254011,1
11610,530330254012,1
11610,530330254013,1
11610,530330254021,1
11610,530330254022,1
11610,530330254023,1
11610,530330255001,1
11610,530330255002,1
11610,530330255003,1
11610,530330256011,1
11610,530330256012,1
11610,530330256013,1
11610,530330256021,1
11610,530330256022,1
11610,530330256023,1
11610,530330256024,1
11610,530330257021,1
11610,530330257022,1
11610,530330257023,1
11610,530330257031,1
11610,530330257032,1
11610,530330257041,1
11610,530330257042,1
11610,530330258031,1
11610,530330258032,1
11610,530330258033,1
11610,530330258041,1
11610,530330258042,1
11610,530330258043,1
11610,530330258051,1
11610,530330258052,1
11610,530330258053,1
11610,530330258061,1
11610,530330258062,1
11610,530330258063,1
11610,530330260011,1
11610,530330260012,1
11610,530330260013,1
11610,530330260014,1
11610,530330260031,1
11610,530330260032,1
11610,530330260033,1
11610,530330260041,1
11610,530330260042,1
11610,530330260043,1
11610,530330261011,1
11610,530330261012,1
11610,530330261013,1
11610,530330261021,1
11610,530330261022,1
11610,530330261023,1
11610,530330293041,1
11610,530330293042,1
11610,530330293043,1
11610,530330293044,1
11610,530330293081,1
11610,530330293082,1
11610,530330293083,1
11610,530330293091,1
11610,530330293092,1
11610,530330293093,1
11610,530330319081,1
11610,530330319082,1
11610,530330319083,1
11610,530330319091,1
11610,530330319092,1
11610,530330319101,1
11610,530330319102,1
11610,530330319103,1
11610,530330319111,1
11610,530330319112,1
11610,530330319113,1
11611,530330262001,1
11611,530330262002,1
11611,530330262003,1
11611,530330262004,1
11611,530330263002,1
11611,530330264001,1
11611,530330264002,1
11611,530330264003,1
11611,530330264004,1
11611,530330265001,1
11611,530330265002,1
11611,530330265003,1
11611,530330266001,1
11611,530330266002,1
11611,530330267001,1
11611,530330267002,1
11611,530330267003,1
11611,530330267004,1
11611,530330268011,1
11611,530330268012,1
11611,530330268013,1
11611,530330268014,1
11611,530330268021,1
11611,530330268022,1
11611,530330268023,1
11611,530330268024,1
11611,530330270001,1
11611,530330270002,1
11611,530330270003,1
11611,530330271001,1
11611,530330271002,1
11611,530330271003,1
11611,530330272001,1
11611,530330272002,1
11611,530330273001,1
11611,530330273002,1
11611,530330273003,1
11611,530330273004,1
11611,530330274001,1
11611,530330274002,1
11611,530330274003,1
11611,530330274004,1
11611,530330275001,1
11611,530330275002,1
11611,530330275003,1
11611,530330276001,1
11611,530330276002,1
11611,530330276003,1
11611,530330278001,1
11611,530330278002,1
11611,530330279011,1
11611,530330279012,1
11611,530330279013,1
11611,530330279021,1
11611,530330279022,1
11611,530330279023,1
11611,530330280001,1
11611,530330280002,1
11611,530330280003,1
11611,530330281001,1
11611,530330281002,1
11611,530330282001,1
11611,530330282002,1
11611,530330282003,1
11611,530330283001,1
11611,530330283002,1
11611,530330283003,1
11611,530330284021,1
11611,530330284022,1
11611,530330284023,1
11611,530330284024,1
11611,530330284031,1
11611,530330284032,1
11611,530330284033,1
11611,530330284034,1
11611,530330285001,1
11611,530330285002,1
11611,530330285003,1
11611,530330286001,1
11611,530330286002,1
11611,530330286003,1
11611,530330286004,1
11611,530330286005,1
11611,530330287001,1
11611,530330287002,1
11611,530330287003,1
11611,530330288011,1
11611,530330288012,1
11611,530330288021,1
11611,530330288022,1
11611,530330288023,1
11611,530330288024,1
11612,530330277011,1
11612,530330277012,1
11612,530330277013,1
11612,530330277014,1
11612,530330277021,1
11612,530330277022,1
11612,530330277023,1
11612,530330289011,1
11612,530330289012,1
11612,530330289013,1
11612,530330289021,1
11612,530330289022,1
11612,530330289023,1
11612,530330289024,1
11612,530330289025,1
11612,530330290011,1
11612,530330290012,1
11612,530330290013,1
11612,530330290031,1
11612,530330290032,1
11612,530330290033,1
11612,530330290034,1
11612,530330300031,1
11612,530330300032,1
11612,530330300033,1
11612,530330300034,1
11612,530330300051,1
11612,530330300052,1
11612,530330300053,1
11612,530330300061,1
11612,530330300062,1
11612,530330300063,1
11612,530330300071,1
11612,530330300072,1
11612,530330300081,1
11612,530330300082,1
11612,530330300083,1
11612,530330301011,1
11612,530330301012,1
11612,530330301013,1
11612,530330301021,1
11612,530330301022,1
11612,530330301023,1
11612,530330302011,1
11612,530330302012,1
11612,530330302013,1
11612,530330302014,1
11612,530330302031,1
11612,530330302032,1
11612,530330302033,1
11612,530330302041,1
11612,530330302042,1
11612,530330302043,1
11612,530330303041,1
11612,530330303042,1
11612,530330303043,1
11612,530330303051,1
11612,530330303052,1
11612,530330303053,1
11612,530330303061,1
11612,530330303062,1
11612,530330303063,1
11612,530330303064,1
11612,530330303081,1
11612,530330303082,1
11612,530330303083,1
11612,530330303084,1
11612,530330303091,1
11612,530330303092,1
11612,530330303093,1
11612,530330303094,1
11612,530330303101,1
11612,530330303102,1
11612,530330303103,1
11612,530330303104,1
11612,530330303111,1
11612,530330303112,1
11612,530330303113,1
11612,530330303114,1
11612,530330303121,1
11612,530330303122,1
11612,530330303123,1
11612,530330303124,1
11612,530330303131,1
11612,530330303132,1
11612,530330303133,1
11612,530330303141,1
11612,530330303142,1
11612,530330303143,1
11612,530339901000,1
11613,530330290041,1
11613,530330290042,1
11613,530330291011,1
11613,530330291012,1
11613,530330291021,1
11613,530330291022,1
11613,530330291023,1
11613,530330292031,1
11613,530330292032,1
11613,530330292033,1
11613,530330292051,1
11613,530330292052,1
11613,530330292053,1
11613,530330292061,1
11613,530330292062,1
11613,530330292063,1
11613,530330292071,1
11613,530330292072,1
11613,530330292081,1
11613,530330292082,1
11613,530330293051,1
11613,530330293052,1
11613,530330293053,1
11613,530330293061,1
11613,530330293062,1
11613,530330293063,1
11613,530330293071,1
11613,530330293072,1
11613,530330293073,1
11613,530330294031,1
11613,530330294032,1
11613,530330294033,1
11613,530330294034,1
11613,530330294051,1
11613,530330294052,1
11613,530330294053,1
11613,530330294054,1
11613,530330294061,1
11613,530330294062,1
11613,530330294063,1
11613,530330294071,1
11613,530330294072,1
11613,530330294073,1
11613,530330294081,1
11613,530330294082,1
11613,530330294083,1
11613,530330295041,1
11613,530330295042,1
11613,530330295043,1
11613,530330295051,1
11613,530330295052,1
11613,530330295053,1
11613,530330295061,1
11613,530330295062,1
11613,530330295063,1
11613,530330295071,1
11613,530330295072,1
11613,530330295081,1
11613,530330295082,1
11613,530330295083,1
11613,530330296031,1
11613,530330296032,1
11613,530330296033,1
11613,530330296041,1
11613,530330296042,1
11613,530330296043,1
11613,530330297011,1
11613,530330297012,1
11613,530330297013,1
11613,530330297021,1
11613,530330297022,1
11613,530330298031,1
11613,530330298032,1
11613,530330298033,1
11613,530330298041,1
11613,530330298042,1
11613,530330298043,1
11613,530330317041,1
11613,530330317042,1
11613,530330317043,1
11613,530330317044,1
11613,530330317071,1
11613,530330317072,1
11613,530330317073,1
11613,530330317081,1
11613,530330317082,1
11613,530330317083,1
11614,530330296021,1
11614,530330296022,1
11614,530330296023,1
11614,530330296024,1
11614,530330298051,1
11614,530330298052,1
11614,530330298053,1
11614,530330298054,1
11614,530330298061,1
11614,530330298062,1
11614,530330298063,1
11614,530330299011,1
11614,530330299012,1
11614,530330299013,1
11614,530330299021,1
11614,530330299022,1
11614,530330299023,1
11614,530330304031,1
11614,530330304032,1
11614,530330304033,1
11614,530330304041,1
11614,530330304042,1
